Date / Time,City,State,Shape,Duration,Summary,Posted
5/24/15 22:48,Hendersonville,NC,Triangle,,3 triangles moving faced paced back an forth flashing.,42153
5/23/15 22:45,Antioch,CA,Triangle,2-4 minutes,3 bright orange lights in a triangle formation hovering in the horizon.,42153
5/19/15 20:30,Plant City,FL,Triangle,~8 minutes,"Low flying, very quiet triangular craft with bright white lights flying very slowly over Plant City, Fl.",42146
5/18/15 23:00,Reedley,CA,Triangle,5 minutes,Triangular craft. Flying low. Flying slow. About the size of a truck.,42146
5/18/15 00:00,Saint Paul,MN,Triangle,5-10 minutes,"TR3B craft (Blk w/ white lights underneath, triangle), hovering low & slow, I lost it but it may have shapeshifted into an airplane.",42170
5/17/15 20:25,Saint Paul,MN,Triangle,40 minutes,triangle with 4 large white lights on leading edge - two smaller red at rear hovering over Roseville in St. Paul,42146
5/14/15 21:58,Dayton,OH,Triangle,5 minutes,"I was at a traffic light, when we saw a triangle shaped craft fly across the sky above us, then it changed direction. There was no soun",42146
5/13/15 22:00,Rockford,IA,Triangle,7 minutes,"Flying object shaped as a triangle, with bright white lights in the front of it and blinking lights on each end.",42146
5/12/15 23:00,Oakdale,MN,Triangle,10 seconds,Then a triangle shape came out of the clouds with white lights on all 3 corners one red in middle.,42170
5/12/15 21:45,Graham,NC,Triangle,~1 minute,"Large, low, equilateral triangle object flying through rural country sky (daughters report )",42137
5/12/15 21:45,Graham,NC,Triangle,~1 minute,"Large, low, equilateral triangle travels across rural country sky.",42137
5/12/15 21:00,Crum Lynne,PA,Triangle,1/2 hour,Edited: Bright light near Philadelphia Airport half hour. ((NUFORC Note: Probable sighting of Venus. PD)),42137
5/6/15 21:09,Charlotte,NC,Triangle,2.5 minutes,At least 15 unidentified orange objects in the night sky.,42146
5/1/15 00:00,Warrington (Cheshire)(UK/England),,Triangle,1 minutes,Unusual noise...static feeling in the air; something going in and out of vision.,42293
5/1/15 23:45,Columbia/Savage,MD,Triangle,5 minutes,"Low-flying triangle in Columbia, Maryland.",42137
5/1/15 13:00,Rockies,VT,Triangle,1 minute,"Flying above the Rockies at 35,000 feet. I was sitting in a window on the plane looking down at the mountains covered with snow.",42146
4/29/15 20:30,Marina Del Rey,CA,Triangle,30 seconds,"Aircraft with no lights flying over Marina Del Rey, CA at 8:30 PM 04-29-2015.",42124
4/28/15 23:30,Brewster,MA,Triangle,20 minutes,"2 dim orange triangular/orb.

First hovering north west cape cod bay . Moving away from each other in consistent high spe",42124
4/25/15 00:35,Black Rock Campgroud Joshua tree,CA,Triangle,3 minutes,Joshua tree friday night (sat morning) 7 campers saw a UFO in the NNE sky.,42124
4/24/15 22:00,Lehi,UT,Triangle,30 minutes,Multiple triangular flying objects seen changing colors and going great distance,42216
4/23/15 20:10,Buckeye,AZ,Triangle,5-7 minutes,Air Force jet's pursue 2 triangle shaped craft over White Tank Mountain Range,42124
4/22/15 21:20,Whiteville,NC,Triangle,1-2 minutes,V-shaped lights over NC.,42117
4/19/15 21:59,St. Petersburg,FL,Triangle,3 minutes,Triangle ufo tr3b st pete fl 4-19-15.,42137
4/18/15 22:35,Downey,CA,Triangle,5 seconds,Objects with 3 flashing lights.,42117
4/18/15 22:30,South Lyon,MI,Triangle,2 hours,I was outside and noticed a bright orb in the sky with a hazy glow around it. Wanting to see if I was right claiming it was Venus.,42117
4/18/15 18:00,Staten Island,NY,Triangle,1 hour,"04/18/2015 18:00 Bright, white, triangle appeared over Staten Island for an hour.",42117
4/17/15 19:00,Alachua,FL,Triangle,3 minutes,Seen two lights crossing 241 not plane lights or helicopter lights very large in size moved at a slow speed across the sky lost them in,42117
4/17/15 17:45,Bellevue,WA,Triangle,1 minute,"2 connected, inverted black triangles drifting parallel to the ground at sunset",42117
4/16/15 21:30,Glenmora,LA,Triangle,15-20 minutes,Multiple unidentified aircrafts sighted in small town.,42111
4/15/15 23:45,Puyallup,WA,Triangle,2-3 minutes,"Triangular shape with single bright white light, no sound seen in the airspace south of Puyallup. Erratic flight characteristics.",42146
4/15/15 21:30,Newark,DE,Triangle,2 minutes,"Trianular shaped, silent aircraft with pulsing white lights silently and quickly passed over top in Newark, DE.",42279
4/14/15 23:25,Solebury,PA,Triangle,0.125,"Bright, low, sloooww triangular flying object.",42111
4/13/15 17:00,Dublin (Ireland),,Triangle,10 seconds,"I saw a ufo after a basketball game. Every Saturday,in the winter,I always see ufo. One,flashes coloures ,Two Triangle moving very slow",42286
4/12/15 21:30,Beachwood,NJ,Triangle,5 minutes,Odd triangular shaped hovering object.,42111
4/12/15 01:30,Stansted (UK/England),,Triangle,3 minutes,"Red, orange and white lights on a triangular craft hovering over Stansted, England.",42117
4/11/15 22:00,Sicklerville,NJ,Triangle,0.9305555556,"Triangle with Aura, Blinking Red and White lights.",42111
4/11/15 22:00,Oswego,IL,Triangle,0.0833333333,Triangle shaped space craft that has followed my friends and I when we drive through our neighborhood and is definetly not an airplane.,42111
4/11/15 21:45,Charlotte,NC,Triangle,5 mins,triangle shaped ufo seen in charlotte/huntersville are with only lights at points of triangle and made no sound.,42111
4/11/15 21:00,Simpsonville,SC,Triangle,2 minutes,Triangular shaped craft with 3 white blinking lights on each end was slowly hovering in Simpsonville area,42111
4/10/15 22:00,Oswego,IL,Triangle,0.125,Three triangles shaped aircrafts followed my friends and I from the sky while we were driving through our neighborhood for three hours.,42111
4/10/15 21:30,New Castle,PA,Triangle,5 seconds,Two small grey shapes flying in parallel formation; finished after 5 seconds.,42111
4/10/15 21:00,Soddy Daisy,TN,Triangle,3 minutes,three white lights form a triangle,42111
4/10/15 01:00,Gas City,IN,Triangle,15-20 minutes,Triangular UFO's Spotted in Gas City Indiana 4-10-2015 @12:45/1:00am,42111
4/8/15 20:50,Palm Springs,CA,Triangle,10 seconds,"Sighting above Palm Springs, California!",42111
4/8/15 01:10,Glouster,OH,Triangle,15 minutes,3 lights in a triangle shape over a few houses,42111
4/7/15 23:30,Port Hadlock,WA,Triangle,3 minutes & continuing,"Three orange lights forming an inverted triangle, no movement, no sound.",42111
4/7/15 21:00,Ellensburg,WA,Triangle,5 seconds,"Large, silent, light-absorbing black triangle seen slowly propelling parallel to the ground in Ellensburg, WA.",42102
4/6/15 20:20,Parma,OH,Triangle,4 minutes,Red balls of light in the sky,42102
4/3/15 21:15,Rugby,ND,Triangle,5 seconds,"US-2, Just past Rugby, ND.",42102
4/3/15 21:00,Marfa,TX,Triangle,15 minutes,"Silent unknown triangle aircraft with white and red lights seen near Marfa, TX.",42102
4/3/15 17:00,Whitehouse,TX,Triangle,all night,Ongoing nightly sightings in East Texas.,42102
4/2/15 22:00,Hanover,MD,Triangle,15 minutes,"Triangle many objects gone in seconds then military vehicles (planes, helicopters).",42097
4/2/15 00:20,Colfax,WA,Triangle,2 minutes,"Triangle UFO seen South of Colfax, WA, on HWY 195",42102
4/1/15 23:00,Parma (Canada),NS,Triangle,5 minutes,((NUFORC Note: Witness elects to remain totally anonymous; provides no information about sighting. PD)),42097
4/1/15 21:00,Bristow,OK,Triangle,45 minutes,"3-4 crafts cluster together in a triangular shape, hoovering in sky. Very bright lights",42097
4/1/15 16:00,Concordia,MO,Triangle,1 minute,Black triangle sighting.,42102
3/31/15 22:00,Salt Lake City,UT,Triangle,5 seconds,Was laying on a cart in front of Home Depot waiting for someone. I was kind of resting when I looked up at th,42097
3/31/15 21:30,Fort Wayne,IN,Triangle,30 second,"walked outside to see a craft i couldnt believe, even as i was staring at it trying to find reason to dismiss it.",42097
3/30/15 22:10,Tybee Island,GA,Triangle,3 minutes,"Saw a craft with three extremely bright, white lights flying soundlessly over the marsh and crossing HWY 80.",42097
3/29/15 21:57,Paris,TX,Triangle,seconds,"3/29/2015 9:57PM in western sky seen from east of downtown Paris, Tx.",42097
3/29/15 20:00,Gilbert,AZ,Triangle,1-2 minutes,Three orange lights moving across the horizon in Gilbert,42097
3/28/15 22:50,Austin,TX,Triangle,30 seconds,"Craft observed as I passed it while driving on US 183 along he secion called Ed Bluestein Blvd. About the size of a 737, 5 white lights",42097
3/27/15 23:00,Fort Myers Beach,FL,Triangle,,A friend and I were watching for satellites tonight when I noticed 5 dimly lit orange lights shaped in a triangular formation.,42097
3/27/15 21:00,Milwaukee,WI,Triangle,15 minutes,Dozens of orange lights traveling over Milwaukee south west side sky.,42097
3/27/15 08:14,Holly Ridge,NC,Triangle,2 minutes,Green Lights Triangle Patter,42102
3/27/15 02:08,Valley Springs,CA,Triangle,1 hour to present,Triangular Form 8 total sitting above Bear Mountain facing South word for visual. They are formed in Circular formation At first you se,42097
3/27/15 01:00,Southbridge,MA,Triangle,2 hours,A single triangular shaped object showed up in the sky above the street from the house I was staying at with my brother. It hovered and,42097
3/25/15 23:00,Beloit,WI,Triangle,~5 minutes,Triangle & fighter plane escort?,42097
3/25/15 13:00,Saskatoon (Canada),SK,Triangle,None,Clear view of spaceship in Martian skies while analysing Mars rover photo,42111
3/23/15,Livingston,TN,Triangle,0.8541666667,3/23/15 saw triangle shape in western sky with white light shooting from it.,42089
3/22/15 23:15,Coupeville,WA,Triangle,Seconds,"TRIANGLE VESSEL OVER WHIDBEY ISLAND, WASHINGTON.",42243
3/21/15 21:30,Raleigh,NC,Triangle,5 minutes,Massive boomarang-shaped object high up in the western sky containing 3 vivid spread out blinking red lights making no sound.,42097
3/20/15 22:50,Riverbank,CA,Triangle,5 seconds,I've seen this twice. Sitting in spa the black of night I first saw this toward the beginning of winter heading north. I've never seen,42089
3/20/15 20:30,Benton,AR,Triangle,10 seconds,I was taking long exposure pictures of Sirius/Orion's belt/Betelgeuse when I noticed something flying near my field of view from the so,42089
3/20/15 13:00,Chester,WV,Triangle,3 minutes,"Triangular UFOs spotted in Chester, West Virginia.",42089
3/19/15 03:52,Wheaton,IL,Triangle,5 minutes,"Bright light flying slowly shows a triangle craft at very slow speeds over Wheaton, Illinois.",42083
3/18/15 19:22,Athena,OR,Triangle,20 minutes,"Started out like a narrow vertical smoke stream, then separated into two sections. The upper section move upward then changed form,then",42083
3/18/15 14:05,Framingham,MA,Triangle,1 minute,"Loud fog horn like sound, and huge gusts of wind and a large triangular object flying towards the atmosphere. Major static in the air.",42083
3/17/15 22:30,Vale,NC,Triangle,1 hour,"Object in sky causes disturbances, darts off into space.",42146
3/17/15 20:00,South Hadley,MA,Triangle,5 minutes,Triangle shape craft with lights on sides. Flying very slow and unlike a common aircraft. Too windy for small drone. Made no noise.,42083
3/17/15 02:00,Grande Prairie (Canada),AB,Triangle,10 seconds,Three red lights moving southwest over town.,42083
3/16/15 22:50,Chattanooga,TN,Triangle,5 minutes,Triangular white/clear light grouping,42083
3/16/15 22:30,Centerville,UT,Triangle,10 minutes,"Triangle UFO circled me three times, extremely close, and spooked a dog, very cool!",42475
3/16/15 22:00,Nashville,TN,Triangle,2 minutes,Dark triangular object over West Nashville; no lights.,42083
3/15/15 06:00,Hartly,DE,Triangle,15 seconds,Three triangular shaped objects directly above my driveway in forest grove park. I was pulling in the driveway with my dad and I was in,42111
3/15/15 00:15,Bradford (Canada),ON,Triangle,1 hour,"Three objects King City area. Two triangular, one flat. Very bright lights on two. One stationary, two moving East to West.",42083
3/14/15 20:30,Chandler,AZ,Triangle,15 seconds,Triangle shaped UFO hovers over Ostrich Festival.,42124
3/13/15 23:00,Unspecified,ME,Triangle,10 seconds,A triangle of lights low in the sky. Moving very slowly. Possibly Still.,42272
3/13/15 21:30,Miami,TX,Triangle,5 minutes,"3 white lights in the shape of a triangle, observed for 5minutes",42083
3/13/15 18:00,Denver,CO,Triangle,15 minutes,Triangular craft.,42083
3/13/15 08:25,Charlottesville,VA,Triangle,1 minute,Triangle of white lights above trees. Silent and perfectly still. Central red blinking light. Vanished within a few seconds.,42083
3/13/15 01:56,Coal Township (Excelsior),PA,Triangle,,5 separate hovering star shaped lights for over 15 minutes and still there at this time.,42076
3/12/15 23:40,Lexington Park,MD,Triangle,3 minutes,Black Triangle UFO silently cruising over at 400-500 feet.,42076
3/12/15 21:23,Waterbury,CT,Triangle,0.0003472222,"Hovered then followed straight path SE, with a quiet humming noise.",42076
3/12/15 20:20,Walla Walla,WA,Triangle,20 seconds,Triangle craft Solid white front light 2 solid lights in the rear 1 solid red light in the middle extremely low.,42076
3/12/15 20:10,Walla Walla,WA,Triangle,2 minutes,Large triangle over Walla Walla,42083
3/12/15 05:49,Old Tappan,NJ,Triangle,20 seconds,never seen this before,42076
3/11/15 21:00,Concord,NH,Triangle,3 minutes,"Saw 3 solid white lights with flashing red light in the middle towards rear. Was low flying and slow and turned like a car,it didn't ba",42076
3/9/15 23:09,Willows,CA,Triangle,5 minutes,"Triangular object flying over Willows, CA, going south to Sacramento, CA.",42076
3/9/15 21:00,New Salem,MA,Triangle,2 minutes,Triangle shaped craft over Quabbin with red or color changing lights in the middle of craft,42076
3/9/15 21:00,Albany,NY,Triangle,,"I seen a large looking object with 5 white lights flying low no sound moving slow speed over Albany, NY.",42076
3/9/15 21:00,Quintana Roo-Playa del Carmen (Mexico),,Triangle,1 second,It was absolute in its deisgn and movement-purpose. My daughter and I will never forget that evening!,42083
3/9/15 19:00,Clarksville,TN,Triangle,3 minutes,"I am not sure exactly what I saw, however, I was driving on Interstate 24 West when I spotted 3 lights in the sky in what appeared to b",42076
3/8/15 23:15,Montclair,NJ,Triangle,15-30 seconds,Triangular aircraft flying low over New Jersey (NYC suburbs),42076
3/8/15 16:15,,CT,Triangle,20 seconds,I am astonished.,42076
3/5/15 08:30,Kalispell,MT,Triangle,3 minutes,((HOAX??)) I had just bought a video game and my mom was driving us home. it was like 9FT off of the ground and kinda small.,42083
3/5/15 04:14,Stillwater,MN,Triangle,5 minutes,Black triangle with 3 white lights and center red light.,42076
3/5/15 04:14,Stillwater,MN,Triangle,5 minutes,Triangle with white lights.,42076
3/4/15 19:00,Buffalo Grove,IL,Triangle,3 minutes,3 dots of light came together in a triangle formation with a green light in the middle. Appeared from the west. Car stalled shortly bef,42069
3/3/15 20:37,Boynton Beach,FL,Triangle,2 1/2 minutes,"Rounded triangle with red, green, and blue lights.",42069
2/26/15 00:30,San Jose,CA,Triangle,3 minutes,Bright orange dot of light hovering and moving slowly in the sky.,42069
2/24/15 17:40,Baton Rouge,LA,Triangle,4 minutes,I was driving home from work and saw something in the sky at first I thought it was a plane and when I got closer the red lights were i,42069
2/22/15 22:50,Scottsdale,AZ,Triangle,5 minutes,Its shape was outlined from the two lights on the ends and how it covered the stars behind it.,42069
2/22/15 17:35,Vancouver,WA,Triangle,5 minutes,"Triangular red object in sky, going in straight line, then disappeared; 7 witnesses.",42069
2/21/15 19:30,Augusta,GA,Triangle,2-3 minutes,"Black triangle with white lights at corners hovering over Furys Ferry Road in Augusta, Ga.",42069
2/21/15 17:30,Browns Summit,NC,Triangle,10 minutes,3 orange/red glowing lights in the shape of a triangle.,42069
2/20/15 12:30,Boise,ID,Triangle,5 minutes,I saw a huge bright triangular craft that had red lights on each end. It slowly flew over me while i got out of my car.,42069
2/19/15 10:00,Hull,MA,Triangle,10:00-11:00,"Use with camera phone , cuz human eye couldn't pick up! Saw floating green orb wich would move from position of the sun twords earth",42055
2/18/15 22:20,Short Pump,VA,Triangle,10 seconds,Triangular shaped white light formation over short pump va at 10:20 pm. Heading west to east. Flying onlY a few hundred feet up and tot,42055
2/17/15 21:00,Albuquerque,NM,Triangle,1 minute,"Plane chasing dull, dim triangle object.",42055
2/17/15 20:05,Franklin,IN,Triangle,4-5 minutes,Triangle hovered low for several minutes and went nne slowly and silently.,42069
2/17/15 08:00,Danville,NH,Triangle,3 minutes,"Low Triangle shaped ufo with three white lights, disapeared then reappeared in same spot first noticed",42055
2/15/15 20:00,Raymond,WA,Triangle,1 minute,"Red-orange pyramid moving at constant speed, Willapa Bay",42055
2/15/15 19:00,Hillsboro,OR,Triangle,2 minutes,Cluster of glowing orange triangular crafts slowly move together in silence above the city rooftops,42055
2/15/15 00:30,Seattle,WA,Triangle,15,Black transparent triangle shaped aircraft with bright white lights,42111
2/14/15 23:38,Orange Beach,AL,Triangle,,"The front of the aircraft ship face of an Alien on front, 3 orangy/yellowish flashing light Triangler form 2 symbols on ship.",42069
2/12/15 23:00,Omaha,NE,Triangle,5 minutes,Omaha UFO.,42055
2/12/15 20:05,Fort Collins,CO,Triangle,45 seconds,Triangle with 7 lights flying low altitude with low speed.,42055
2/11/15 19:15,Walker,LA,Triangle,10 minutes,"Black triangular craft, Walker, Louisiana.",42055
2/9/15 20:00,Magna,UT,Triangle,2 minutes,A very scary incounter with a never seen before air craft.,42055
2/8/15 22:00,Fresno,CA,Triangle,2-3 minutes,Three bright lights forming a triangle staying stationary in sky then quickly flying off and disappearing.,42047
2/8/15 20:00,Cape Coral,FL,Triangle,15 minutes,"Triangular shaped craft with four bright lights over Cape Coral, FL.",42047
2/7/15 04:00,Salem,VA,Triangle,1 minute,((HOAX??)) I was driving to home and talking with my wife by phone and I see a triangle with bright lights in front of me.,42047
2/7/15 01:00,Munford,TN,Triangle,5 minutes,Triangle object with bright lights hovering in silence.,42047
2/5/15 22:45,Milford,NH,Triangle,3-4 minutes,"Low flying set of three white lights in triangle formation, with occasional red flashing light between them.",42041
2/5/15 07:17,Parma,OH,Triangle,,"Out of Orion's Belt, v-shape moving fast broke into about 30 lights no sound moved towards the International Space Station at the sa",42041
2/3/15 20:15,Peoria,AZ,Triangle,5 minutes,I was smoking a cigarette in my back yard looking in the sky when i see a triangular shaped craft hovering in the sky emiting 8 lights,42041
2/3/15 07:00,Inwood,WV,Triangle,35 minutes,"Big, black triangle flying object!",42041
2/3/15 06:45,Atlanta,GA,Triangle,,Not a joke.......not losing it either......got a question? For God's sake please tell me what in the world this is and where I should c,42041
2/2/15 02:00,Albuquerque,NM,Triangle,9 hours,I noticed it about 9 pm and thought at first it was a plane but then 2 more showed up and formed a triangle there were several more of,42041
2/1/15 21:00,Encinitas Carlsbad,CA,Triangle,4-7 minutes,Multi-color triangle with tail over ocean in Carlsbad or Encinitas off-shore.,42041
2/1/15 20:00,Stormville,NY,Triangle,5 minutes,"Dagger-like triangle with red lights all along the dagger shape moving slowly, hovering briefly then rising into cloud no sound.",42041
2/1/15 19:40,Tempe,AZ,Triangle,2 minutes,"I live in Tempe, AZ, a city in the Phoenix metroplex area. As you are probably aware, the Super Bowl was hosted here in Pho",42041
1/31/15 21:00,Chesapeake,VA,Triangle,5 minutes,Moving triangular shape (lights) across the night sky,42041
1/31/15 19:30,Henderson,KY,Triangle,6 minutes,"Black triangle with bright lights at the corners and the turbine sounds, but very very slow almost hovering.",42041
1/31/15 05:00,Portland,OR,Triangle,4-5 seconds,"I was traveling to go fishing, and on the way there I was driving east on Hwy 26. I was comimg through what we call the tunnels into do",42041
1/30/15 20:00,Walker,LA,Triangle,30 minutes,"Triangle shaped craft with bright white lights along the edges and blue and red lights at corners dark black in center , was stationar",42041
1/28/15 16:00,Courtland,VA,Triangle,30 seconds,Triangle shaped object witnessed over tree line in early pm for about 30 secs and then vanished.,42041
1/27/15 18:50,Basking Ridge,NJ,Triangle,30 seconds,"On January 27, 2015 at 6:50 PM I was driving west on Spring Valley Blvd in Basking Ridge, NJ in the direction of my home. Just under th",42034
1/27/15 06:00,Sacaton,AZ,Triangle,30 minutes,Triangle shape UFO in Gila River Indian Reservation.,42034
1/26/15 06:30,Moncton,NB,Triangle,5-10 minutes,Triangle shape with red flashing light,42034
1/24/15 18:00,Garden City,UT,Triangle,5-15 minutes,Triangular object amber in color hovering in one spot then shooting off to the east and out of sight,42030
1/24/15 18:00,Boise,ID,Triangle,20 minutes,"Green and red lights in an triangle shape over Walmart of Eagle Road and Fairview in Boise, Idaho.",42030
1/23/15 20:10,Mentor,OH,Triangle,4 minutes,((HOAX??)) I saw a black triangle fly low with a red light on bottom with two blinking ones on each side.,42030
1/23/15 09:00,San Antonio,TX,Triangle,unknown,"Was driving west on I-10 toward 1604 and saw 2 white lights that looked like wingtip lights, but they weren't flashing.",42030
1/22/15 20:00,Mount Morris,NY,Triangle,4 minutes,"Triangluar with a spot light in front and red tail light with blue lights on sides. Flying over Letchworth State Park, NY.",42041
1/21/15 23:35,Bozeman/Gallatin Gateway (Hyalite Reservoir),MT,Triangle,3 minutes,Orange and red blinking triangle over a state park where I was taking photographs. ((NUFORC Note: Astronomer report. PD)),42030
1/20/15 21:00,Murrells Inlet,SC,Triangle,7-8 minutes,"Three lighted triangles glide quietly over Murrells Inlet toward Myrtle Beach, SC.",42034
1/20/15 20:00,Albuquerque,NM,Triangle,,Triangle UFO over Albuquerque.,42030
1/20/15 20:00,Henderson,TX,Triangle,5 minutes,"We heard loud humming. Went outside and saw large, red, pulsating triangle in the sky. It hovered, then disappeared",42030
1/20/15 15:33,Puyallup,WA,Triangle,~3 minutes,"Very fast moving aircraft leaving contrails at right angles seen over Puyallup, WA. ((NUFORC Note: Contrail against a blue sky. PD))",42030
1/19/15 21:40,Miamisburg,OH,Triangle,10 minutes,"Triangular craft with five lights flew low, emitted no noise, gained speed, ascended higher and then flew off in a different direction",42030
1/18/15 15:00,Laurel,MT,Triangle,10 seconds,"Laurel, Montana. I saw an odd craft flying stunningly low.",42374
1/18/15 15:00,New River,AZ,Triangle,45 minutes,Artificial sounding triangular aircraft circling overhead.,42030
1/15/15 03:00,Tatum,NM,Triangle,15 seconds,Black 15 foot triangle with solid red lights at tip. Moving slowly no sound!,42030
1/15/15 02:30,"Lordsburg (E of, on I-10; 10 mi. W of AZ)",NM,Triangle,3 minutes,"Large, unmarked, grey triangle shaped craft with bowl shaped hull underside as if to deflect heat upon re-entry under camo-net.",42124
1/14/15 22:30,Sunbury,OH,Triangle,5 minutes,"Low, slow, silent delta shaped flyer over Sunbury, Ohio.",42020
1/13/15 21:45,Gallatin Gateway,MT,Triangle,5 minutes,"Three orange lights in triangular formation moving east to west, with some sort of plane following it closely.",42020
1/13/15 21:45,Gallatin Gateway,MT,Triangle,8 minutes,A triangular shaped object with no nav/collision lights flew overhead being followed by an obvious airplane.,42020
1/13/15 18:30,Newport Beach,CA,Triangle,5 minutes,"Triangular flying object with 3 white lights and 1 red light in middle, blinking in a pattern.",42020
1/12/15 19:00,Maricopa,AZ,Triangle,3 minutes,Unknown large object being escorted at low altitude; too dark to tell.,42020
1/11/15 18:32,North Myrtle Beach,SC,Triangle,12 minutes,"Triangular shaped object with three, extremely bright lights, with 2 parallel lights on each back corner. Object literally hovered over",42383
1/10/15 19:30,Freeland,MD,Triangle,10 seconds,"Three lights that looked like stars in perfect triangular formation, moving very slowly, then fading away simultaneously",42020
1/9/15 23:00,Frenchtown,NJ,Triangle,1 minutes,"Large triangle shaped object, emitting fluorescent light. Lights dimmed in my house from object.",42020
1/9/15 19:00,Torrington,CT,Triangle,40 seconds,Addendum to earlier report made on 01/09/15,42030
1/9/15 19:00,Torrington,CT,Triangle,40 seconds,"Wow, I finally saw one of those triangular objects.",42020
1/8/15 21:30,Wasilla,AK,Triangle,10 seconds,Triangle being followed by plane over KGB.,42020
1/8/15 19:40,Bandera,TX,Triangle,20 minutes,A hoard of UFOs flying with a triangle brings clouds in an instant.,42013
1/8/15 00:00,New Palestine,IN,Triangle,,"Triangle UFO in New palestine, Indiana in the country.",42020
1/7/15 17:45,Westport,WA,Triangle,30 seconds,Triangular light formation traveling east,42013
1/6/15 20:00,Watsonville,CA,Triangle,10 minutes,"I seen 1 triangle shaped red glowing craft with no blinkers and could stop and go at will..was definitely intelligently driven, and was",42011
1/6/15 18:30,Phoenix,AZ,Triangle,5 seconds,Please take seriously.,42069
1/5/15 21:00,Staten Island,NY,Triangle,20-30 seconds,"3 orange lights, triangular formation, not blinking, moving on S sky, silently. Seen with binoculars until disappeared.",42011
1/4/15 21:30,Abilene,KS,Triangle,0.0208333333,Red lights in a triangle form close to the ground. No sound. Disappeared. Approx. 90-110 MPH. ((anonymous report)),42611
1/4/15 02:05,Gravesend (UK/England),,Triangle,1,See something in sky and lost time.,42011
1/2/15 22:00,Lakemont,GA,Triangle,0.2083333333,NE GA. (NC/SC). Amber Triangular Lights.,42020
1/2/15 15:20,Cary,NC,Triangle,2 minutes,"Triangular craft, Cary, NC.",42011
1/1/15 22:20,Port St. Lucie,FL,Triangle,5-7 minutes,"Five Flying Objects Spotted in Port Saint Lucie, Florida, with 4 small craft and one large triangle shaped craft.",42011
1/1/15 01:00,Kakabeka Falls (Canada),ON,Triangle,8 minutes,Orange/red objects hovering in the moonlit night sky in rural Thunder Bay.,42011
1/1/15 00:00,Watsonville,CA,Triangle,15-20 minutes,I seen this triangle shaped craft flying over my city glowing a bright red light all over..no blinkers..no sound..and could stop on a d,42011
12/31/14 23:59,St. Thomas (U. S. Virgin Islands),,Triangle,5 minutes,Red triangle seen over us Virgin Islands on New Year's Eve.,42013
12/31/14 23:30,San Jose del Cabo (Baja California)(Mexico),,Triangle,10 minutes,Two triangular lights over San Jose del Cabo New Year's eve. I was not drinking.,42011
12/31/14 21:30,Tampa,FL,Triangle,2-3 minutes,3 Reddish-orange lights in a triangle moving over New Tampa,42011
12/29/14 18:45,Beacon Falls,CT,Triangle,~10 seconds,"((HOAX??)) Huge unidentifiable craft that looked like it was on fire in the front end, clearly saw it disappear before our eyes.",42011
12/29/14 06:30,Philadelphia,PA,Triangle,5 minutes,Three lighted object in triangle shape.,42011
12/29/14 03:55,Ellicott City (outside of),MD,Triangle,1 minute,Large triangle UFO seen on Interstate 95 in Maryland.,42011
12/28/14 23:00,Las Cruces,NM,Triangle,5 minutes,((NUFORC Note: No information provided by witness. PD)),42011
12/27/14 21:55,Carmel,NY,Triangle,8,2 red triangles flying close to the ground making no noise over Carmel,42011
12/27/14 18:50,Thetford,VT,Triangle,5 minutes,3 orange lights in triangle formation flying south on I-91 between Thetford and Hanover.,42011
12/26/14 21:00,Mentor Headlands,OH,Triangle,45 minutes,Triangular pulsating light drops a flashing orb.,42011
12/26/14 20:45,Chelsea,AL,Triangle,5 minutes,"8 stationary objects with red lights hovering in a semi-circle shape for approx 5 mins in Chelsea, AL",42011
12/26/14,Templeton,CA,Triangle,5 minutes,Buzzing triangle aircraft.,42011
12/25/14 20:30,Hialeah,FL,Triangle,2 minutes +,WHO IS UP THERE?,42011
12/24/14 17:30,Fairbanks,AK,Triangle,30 minutes,Three distant lights that appears to be aircraft on a collision course. Two lights disappeared leaving one.,42011
12/23/14 22:30,Red Lodge,MT,Triangle,5 seconds,While walking out to my car I saw a silent triangle craft that consisted of 3 faint orange balls. One at tip and two at bottom forming,42011
12/23/14 18:00,Rancho Cordova,CA,Triangle,3-5 seconds,"Green triangular craft blinks with white light, then leaves tail of fluorescent green as it shoots into space.",42011
12/22/14 23:00,Deerfield,WI,Triangle,2 minutes,Saw a triangle with lights above Jc park with couple of my friends. My phone died when j tried takin a pic of it and then it lit up.,42011
12/22/14 20:30,Rancho Cordova,CA,Triangle,15 seconds,"Dim red glowing boomerang shaped craft looked as if it was hovering but moving forward fast not in a straight line, As if flown like re",42011
12/21/14 18:50,Lake Worth,FL,Triangle,2 minutes,I was looking toward the east as I finished my cigarette and I saw a big group of like 9 to 12 glowing orbits in the sky moving west. A,41995
12/21/14 00:20,Avon Lake,OH,Triangle,20 minutes,Triangular shape seen hovering and then moving away from neighborhoods and roads.,41995
12/17/14 20:00,Hattiesburg,MS,Triangle,10 minutes,"I saw a triangular UFO with red and white lights while driving on Hwy 98 in Perry County, MS.",42229
12/17/14 17:19,LaBelle,FL,Triangle,5-10 seconds,White Triangle in South Florida.,41991
12/16/14 17:15,Maryland Heights,MO,Triangle,30 seconds,I was driving on my motorcycle on hwy 141at approx. 5:15pm when I looked up and saw a flying object. The craft was traveling south to s,41991
12/16/14 17:00,Fort Mill,SC,Triangle,:60,Triangular craft with lights are corners with multi row lights in front,41991
