Date / Time,City,State,Shape,Duration,Summary,Posted
1/1/15 00:01,Rio Dell,CA,Fireball,5 minutes,Orange ball of light/fire seen on North Coast; not Identified.,42011
1/1/15 00:00,Kissimmee,FL,Fireball,7-8 minutes,Seen 7 orange/red fireballs in central Florida on New Years,42011
12/31/14 22:45,Somersworth,NH,Fireball,10 minutes,"Two orange fireballs seen moving silently across the night sky in Somersworth, NH.",42011
12/31/14 22:00,Kalispell,MT,Fireball,5 minutes,I was walking down 2nd ave east as I watched fireworks for the New Years and I saw coming from the SW of town a totally lit object.,42011
12/31/14 22:00,Spring Hill,FL,Fireball,0.0833333333,"Weird fireball on the sky on Spring Hill, Florida.",42011
12/31/14 21:00,Seattle,WA,Fireball,30+ minutes,New Year's Eve lanterns/fireballs?,42034
12/31/14 20:48,Shasta Lake,CA,Fireball,2 + seconds,"Dec 31, 2014, Shasta Lake, CA, extra large fireball with reddish debris coming off, 2+sec. duration. Largest I have ever seen.",42011
12/31/14 20:27,Grants Pass,OR,Fireball,3 minutes,Bright orange light hovering in the sky.,42011
12/31/14 20:10,Jacksonville,FL,Fireball,4 minutes,I saw 3 objects one was flaming red with 4-6 flames beneath the other 2 were just red lights,42011
12/31/14 20:00,Hayden,ID,Fireball,4 minutes,"Pinkish circular fireball orbs in the sky, silent, and then vanishing. I got three out of four on film with my Samsung Galaxy s5.",42020
12/31/14 19:15,Clarksville,TN,Fireball,~10 minutes,"Fireball type aircraft making a show on New Year's Eve in Clarksville, TN.",42011
12/29/14 23:00,Granville,OH,Fireball,~10 minutes,Bouncing ball of orange light turned into two balls of orange dancing light.,42011
12/29/14 19:45,Southington,CT,Fireball,1st. sighting @ approx.,"(1)white-ish pink/(2)red-ish orange massive fireballs hovering over Southington, Ct. Then darted across sky at a abnormal speed.",42011
12/29/14 19:00,San Luis Obispo,CA,Fireball,4 seconds,Large white object with trailing fire. ((NUFORC Note: Multiple witnesses. Possible bright meteor. PD)),42011
12/29/14 18:32,Trumbull,CT,Fireball,2 seconds,Aqua fireball trailed by orange flames followed by white tail. Northeast to northwest direction.,42011
12/29/14 18:00,Essex,CT,Fireball,30 seconds,"Purple, green and white bright colors. Fast, like shooting star, but very bright and very close.",42011
12/29/14 10:00,Simpsonville,SC,Fireball,2 hours,2nd red orb sighting cost me to lose 24 hours of unaccounted for time,42089
12/28/14 20:10,Sun Prairie,WI,Fireball,>5 minutes,They looked like 6 flickering fire balls.,42011
12/28/14 19:45,Kanata (Canada),ON,Fireball,8 minutes,More than a dozen round fiery orange objects floating quietly by in the night sky.,42011
12/28/14 18:25,Sarasota,FL,Fireball,2,Orange fireball heading north from Sarasota.,42011
12/28/14 18:12,Portland,ME,Fireball,5 minutea,"My cousin and I were having a cigarette on here porch. Happened to look up in the sky ,first we seen the orange orb. It was going towar",42011
12/28/14 18:00,Campo Grande (Brazil),,Fireball,15 minutes,http://g1.globo.com/mato-grosso-do-sul/noticia/2014/12/policia-de-ms-aciona-aeronautica-sobre-objeto-que-apareceu-em-sitio.html,42011
12/27/14 21:30,Reddinton Beach,FL,Fireball,10 minutes,"Saw a total of 5 fire balls, 3 were in a horizontal line",42011
12/27/14 20:30,Fayetteville,NC,Fireball,10 seconds,Bright blue light falling from the sky,42011
12/27/14 05:05,Gresham,OR,Fireball,2-3 minutes,Two fiery objects holding in a close formation changed direction and acceleration then one of them appeared to drop debris.,42011
12/26/14 22:00,Phoenix,AZ,Fireball,20 minutes,A row of red orbs flying across city of Phoenix from the far west valley to the east valley.,42011
12/26/14 18:15,Los Angeles,CA,Fireball,5 minutes,Orange flame/fire ball disappears up into space.,42011
12/25/14 22:00,Cincinnati,OH,Fireball,3-5 minutes,Five dancing fireballs in the sky over Cincinnati on Christmas night.,42011
12/25/14 21:30,Kent,WA,Fireball,~5 minutes,"Reddish Orange Fireball like lights streaking across the sky barely about the trees, without making any sound.",42011
12/25/14 20:45,Virginia Beach,VA,Fireball,3 minutes,At around 8:45 tonight 25 Dec 2014 I was standing on my back deck looking at the moon in the western sky. When i saw what i thought we,42011
12/25/14 19:03,Glendora,CA,Fireball,8 minutes,"Fireball, yellow center, amber red outer edges. Two witnesses; clear night. UFO stops, hovers. Vanishes into thin air. Double pass.",42374
12/25/14,East Grand Rapids,MI,Fireball,5 seconds,Green fireball with red trail headed toward horizon.,42011
12/24/14 23:00,Vista,CA,Fireball,5 minutes,"My family and I were driving home from a Christmas eve at my dads house , when my wife said look at that. to my utter amazement I saw 1",42011
12/24/14 20:50,Irvine,CA,Fireball,10 minutes,"About 8 fireballs over Irvine, CA.",42011
12/24/14 20:17,Lafayette,LA,Fireball,2 minutes,"Twelve orange/red orbs glided across the sky of Lafayette, LA on Christmas Eve",42011
12/24/14 00:01,Roseville,CA,Fireball,45 seconds,"7 fireballs three the first in triangle then four, dark orange, no sound",42011
12/22/14 23:00,Brewer,ME,Fireball,15 minutes,"2 fire ball looking objects over brewer, me 04401 around 11:pm",42011
12/22/14 21:45,Fresno,CA,Fireball,4-5 minutes,I saw three orange redish glowing globes in the sky!,42011
12/22/14 19:35,Vashon Island,WA,Fireball,6-7 minutes,"Fireballs over Puget Sound, group of 5 then 5 more that shot into sky",42041
12/22/14 13:45,Columbia,SC,Fireball,3 minutes,BRILLANT LIGHTED STAR CHASING A FIREBALL.,42097
12/21/14 20:16,Portales,NM,Fireball,5-10 seconds,Bright neon green light lights up horizon.,41995
12/21/14 19:00,Edgewood,NM,Fireball,30 seconds,Orange/Red ball of light moving across night sky at low altitude.,41995
12/21/14 17:03,Berlin,CT,Fireball,10 minutes,Two fireball-looking objects flying side-by-side in a sourth-westerly direction.,41995
12/20/14 20:00,Middletown,IN,Fireball,10 minutes,Looked as if something was traveling across the sky on fire bright orange flamelike and moved in a jagged motion continued across the s,41995
12/20/14 20:00,Middletown,IN,Fireball,10 minutes,Looked as if something was traveling across the sky on fire bright orange flamelike and moved in a jagged motion continued.,41995
12/20/14 02:00,Columbus,OH,Fireball,2,Fireball In the Sky.,42069
12/19/14 21:20,Winter Springs,FL,Fireball,5 minutes,6-8 orange and red lights seen in a somewhat horizontal alignment.,41995
12/18/14 17:45,Staten Island,NY,Fireball,15 minutes,"Red dots, followed by red clear orb, followed by more red dots.",41995
12/14/14 21:00,Chandler,AZ,Fireball,4-5 minutes,5 orange fireballs seen from Chandler close to Skyharbor Airport,41991
12/13/14 21:48,Orange County (in southern part),CA,Fireball,3 seconds,Fireball seen clearly in South Orange County LA area.,41991
12/13/14 21:30,Holiday,FL,Fireball,sky,There were 3 ufos flied in sky!,41991
12/11/14 19:00,Hatfield,PA,Fireball,5 minutes,"Clearly visible fireball over Hatfield, PA.",42020
12/11/14 16:40,Birmingham,AL,Fireball,20 minutes,UFOs moving fast like fireballs or individual rockets.,41985
12/11/14 06:40,Arvada,CO,Fireball,1 minute,"I was on my way to school Thursday morning, around 6AM. As I looked out the windshield, I saw a huge white ball of light with a tail, l",41991
12/11/14 06:00,West Milford,NJ,Fireball,10 seconds,Strange light across sky.,41985
12/10/14 17:30,Ruidoso,NM,Fireball,20 minutes,"1 lg. bright orange orb that split into 3 orbs. Fighter jets chased them & they disappeared. Mil. jets, helis, and a b2 followed.",41985
12/9/14 21:42,Mission Viejo,CA,Fireball,3 minutes,"Vibrant, blue/purple fireball hovering and spanning across the night sky in Mission Viejo.",41985
12/8/14 18:55,Phoenix,AZ,Fireball,2 seconds,A large fireball traveling NW at a very high rate of speed. ((NUFORC Note: Possible meteor?? PD)),41985
12/6/14 07:30,Owensboro,KY,Fireball,10-15 minutes,"Red orange objects seen flying over Owensboro, KY.",41985
12/6/14 00:22,Prescott,AZ,Fireball,3 seconds,"Blue/white ball of light falling toward Earth, and same color arrow shaped light which lit up in front of/below it.",41985
12/5/14 12:00,Mount Prospect,IL,Fireball,10 seconds,((NUFORC Note: Witness provides no information about the event. PD)),42069
12/3/14 20:30,Front Royal,VA,Fireball,1 minutes,Fireball.,41978
12/3/14 20:30,Fort Detrick,MD,Fireball,Few seconds,1 fireball broke into 2 fireballs. ((NUFORC Note: Possible meteor?? PD)),41978
12/3/14 20:25,Owings Mills,MD,Fireball,2 seconds,"Large, bright double trail low in the sky, falling quickly to the ground. ((NUFORC Note: Possible meteor?? PD))",41978
12/3/14 20:00,Altoona,PA,Fireball,2-3 seconds,Roman candle-like fireball streaking across Altoona sky.,41978
12/3/14 19:00,Fort Wayne,IN,Fireball,10 minutes,Red fireball changing direction in sky.,41978
12/3/14 05:51,Broken Arrow,OK,Fireball,2 minutes,Orange glow in sky above broken arrow.,41978
12/2/14 19:10,Murpheesboro,TN,Fireball,10-15 seconds,I saw 2 ufo fling in the sky 1 looked like it was on fire and falling ufo number 2 look like it came down to help it was like it used s,41978
12/1/14 22:55,Merriam,KS,Fireball,~5 minutes,Fireball in the sky that moved slowly then vanished.,41978
12/1/14 21:15,Springdale,AR,Fireball,1 minute,I was sitting on my porch when a bright red firey ball/sphere zipped across the sky and dissapered and a few seconds later it appered,41978
12/1/14 18:40,Hartford,WI,Fireball,20 seconds,"Fiery, round, object blazed across the night sky, descending rapidly toward an adjacent field. The flames dissipated as it drew closer.",41978
11/30/14 20:03,Mumbai (India),,Fireball,~8 minutes,Orange fireball with a bright square in the middle!,41978
11/30/14 18:30,Gulfport,MS,Fireball,~90 seconds,"Last evening, I went outside to smoke. I looked up I saw a orange ball. Flying from the east to west.",41978
11/29/14 21:17,New York City (Brooklyn),NY,Fireball,1 every 6 minutes,"7 fireballs, 1 every 6 mins flying from the sky through bedstuy, bushwick brooklyn before disappearing to Manhattan.",41978
11/28/14 23:40,Farmington Hills,MI,Fireball,5 minutes,"Fireball in Farmington Hills, Michigan.",41978
11/28/14 23:30,Cape Carteret (Emerald Isle),NC,Fireball,8-10 minutes,"Floating red orbs in the sky off Emerald Isle, NC.",41978
11/28/14 22:18,Greenville,NC,Fireball,10 minutes,Slow moving fireball type objects moved upward in the sky before disappearing.,41978
11/27/14 21:48,Lennox,CA,Fireball,36 seconds,((HOAX??)) Three orange fireballs in the sky. They were shifting from side to side at first.,41978
11/27/14 20:00,Phoenix (northwest part),AZ,Fireball,2 minutes,Large fireball with lights.,41978
11/27/14 18:16,DeLand,FL,Fireball,1 minute,"3 yellow-orange fireballs flying in a triangle formation from north to south, then a single one followed.",41978
11/26/14 19:30,Treasure Cay (Bahamas),,Fireball,5 seconds,"Yellow ball of light, moving vertically down towards the sea.",41978
11/26/14 19:00,Dallas,TX,Fireball,2 minutes,"Orange flickering light moving through sky, then the light went out; could see silver object moving away @ high speed. No noise.",41978
11/26/14 03:00,Lancaster,CA,Fireball,45 seconds,Fireball beamed me.,41978
11/23/14 21:00,Peoria,IL,Fireball,,It was Nov. 23 around 9 o'clock I'm a sky dweller so I look up at the uh sky alot very often u know and this time I uh see a star u k,41969
11/23/14 17:25,Dover,NH,Fireball,5-7 minutes,Orange spheres travelling in a pack of 10-15 moving left to right across the sky in Dover NH,41969
11/23/14 17:00,Philadelphia,PA,Fireball,5 minutes,"20+ fireball crafts flew over philadelphia and surrounding area. May have been military presence, but did not appear to have flickering",41969
11/23/14 01:00,Play Vista/Marina del Rey,CA,Fireball,5-6 seconds,Bright white ball with tail.,41969
11/22/14 23:50,Dover,NH,Fireball,4-5 seconds,"Bright green fireball with tail seen by many beside highway going into Dover, near traffic lights",41969
11/22/14 21:34,Orange,CA,Fireball,10-15 minutes,"Three orange-red fireballs, coming from horizon and following upward-right trajectory then fading away, one appearing after the other",41978
11/22/14 19:00,Detroit,MI,Fireball,Livernois,((NUFORC Note: Witness provides no information about the event. PD)),41969
11/22/14 19:00,Detroit,MI,Fireball,15 minutes,"I was driving home down livernois ave going north, as I crossed west 6 mile I saw about three red lights hovering low in the sky betwee",41978
11/21/14 23:05,Savannah/Jacksonville,GA,Fireball,3 minutes,"Bright light, glowing red object, neon lights/tubes begin the glow! ((NUFORC Note: Very reliable, and qualified, witnesses. PD))",41969
11/21/14 22:00,Hidden Valley,CA,Fireball,10 seconds,Strange large fireball... not moving and then disappearing.,41969
11/21/14 20:20,Roseville,CA,Fireball,5 seconds,"Fireball in northern sky near Roseville, CA.",41969
11/20/14 21:20,Snellville,GA,Fireball,5 seconds,Green ball of light with orange tip falling from the sky.,41964
11/20/14 21:17,Decatur,TN,Fireball,15 seconds,"Tennessee, Meigs Co., Decatur green ball of light in sky.",41964
11/20/14 20:40,Winter Haven,FL,Fireball,,"I noticed a fireball object with lights on it in the sky tonight, and it stood very still for for almost 7 minutes.",41964
11/20/14 19:00,Old Lyme,CT,Fireball,10 seconds,"((HOAX?? One of several silly reports from same anonymous source.)) Falling ""star"" comet.",41969
11/20/14 18:20,Salinas,CA,Fireball,10 minutes,"Four glowing orbs over Salinas, CA.",41964
11/18/14 20:30,Eagle River,AK,Fireball,2 minutes,Absolutely stationary fireball around 300 feet over the inlet.,41964
11/17/14 22:50,I-65 (Mile Marker 250),IN,Fireball,1 second,Green fireball with an orange tail flashed over Hwy 65 in Indiana. Mile marker 250-ish. ((NUFORC Note: Meteor?? PD)),41964
11/17/14 21:30,Mansfield (Rte. 30; near I-71),OH,Fireball,4-5 seconds,"I was heading E on Rt. 30 past I-71, just outside of Mansfield, Oh. I glanced at the night sky and a round, red, ball of flame.",41964
11/17/14 18:15,Madison,WI,Fireball,4.62962962962963E-005,"While walking easterly on a cold night, I saw this bright object moving from high in the southern sky, to medium low in the eastern sky",41964
11/17/14 11:46,Detroit,MI,Fireball,5 seconds,Large green fireball descends from sky above Detroit silently…,41964
11/16/14 22:10,Topeka,KS,Fireball,5 seconds,"An orange and red ball of fire was seen S of Topeka, KS, arching across the sky from W to E, before burning out.",41964
11/16/14 18:15,Coventry,RI,Fireball,3 minutes,I was walking my dogs on this particular night and observed what looked like a plane taking off from Green Airport.,41964
11/16/14 01:22,Casa Grande,AZ,Fireball,10 seconds,I stepped outside to have a cigarette on my back porch and saw in the sky a bright blue explosion or meteor falling towards the earth!,41964
11/15/14 23:00,Middletown,CT,Fireball,5 minutes,Dark red ball flying over neighborhood house.,41991
11/15/14 19:00,West Park,FL,Fireball,0.0819444444,"Around 7:30pm last night, my girlfriend and I witnessed what we thought to be falling stars. 5 objs. in the sky with flames behind.",41964
11/15/14 18:30,Astoria (Queens),NY,Fireball,6 seconds,Walking to N train on Hoyt ave when I saw a fireball seemed so close then it just fizzled out. Happened so quick.,41964
11/15/14 17:51,New York City,NY,Fireball,5 seconds,Walking home w/ my sister. I squeeze her arm and yelled look at the blue light. We saw a bright blue glowing ball in the sky.,41964
11/15/14 17:51,Virginia Beach,VA,Fireball,5 minutes,"Son, wife and I saw 3 of what looked to be fireballs traveling directly vertical at a fast pace.",41964
11/14/14 00:00,Lakewood,WA,Fireball,20,What is this?,41969
11/14/14 22:30,Shapleigh,ME,Fireball,0.46875,"On 11/14/14 at approx. 10:30 pm from my window facing E, I noticed a bright light, similar to a fireball, darting back and forth.",41964
11/14/14 06:00,Honolulu,HI,Fireball,5 seconds,Two fire balls flying parallel to one another leaving a long streak of light.,41957
11/14/14 02:45,Sacaton,AZ,Fireball,2-3 seconds,Bright green fireball and tail falling toward the ground.,41957
11/12/14 20:20,Columbia,SC,Fireball,10 seconds,Fireball in the sky.,41957
11/11/14 18:30,Sutherlin,OR,Fireball,5 minutes,Nine craft 3 by 3 flying south over I-5 changing formation and then elevating.,41957
11/11/14 17:00,Rochester,NH,Fireball,8 minutes,At 5:00 pm first orange glowing lights (Orange Fire Balls) seen were a set of 3 in a triangle shape approximately over Loan Oak Ice Cre,41957
11/10/14 22:00,Nashville,TN,Fireball,5 minutes,Sighting replicated two nights in a row in West Nashville.,41957
11/9/14 19:50,Houston,TX,Fireball,2-3 minutes,Observed very bright orange lights moving at the same altitude across the sky at normal aircraft speeds till they quickly faded.,41957
11/9/14 18:00,Las Vegas,NV,Fireball,5 minutes,Fireball northwest Las Vegas.,41957
11/9/14 14:00,Woodlands,TX,Fireball,3 minutes,"Fireball traveling southwest very high moving very fast, moved directly overhead. Cleared horizon in under 3 min.",41957
11/7/14 21:00,Jacksonville,FL,Fireball,30 minutes,Blue green ufo silent.,41957
11/7/14 20:00,Palm City,FL,Fireball,2 seconds,"White lights zipping through NE sky seen in Stuart, Florida.",41957
11/7/14 18:18,Albuquerque,NM,Fireball,Brief,"Green fireball streaking across sky in Albuquerque, NM.",41957
11/7/14 04:53,Hickory,NC,Fireball,10-15 seconds,"A very bright orb caught my eye descending roughly thirty degrees from the horizon. For the first second and a half, the orb was teardr",41957
11/6/14 22:30,Needles,CA,Fireball,4 seconds,"Unknown falling object in Needles, CA.",41957
11/5/14 20:00,Tampa,FL,Fireball,2 minutes,"It was 8:00 pm as a family member proceeded to call out my name with a bit of wary, it wasnt till i stepped out my house and looked up",41949
11/5/14 18:38,Chino Hills,CA,Fireball,1 minute,Small fire orange fireball…,41949
11/3/14 20:00,Canyon Lake,CA,Fireball,5 minutes,Walked outside to take trash out. I saw above my neighbor's house 2 bright orange balls moving together slowly one in front of the oth,41949
11/3/14 10:00,Lorman,MS,Fireball,1-3 seconds,Bright streak of light fast moving started small went out at largest size.,41949
11/3/14 01:30,Keyser,WV,Fireball,5 minutes,West Virginia man sees strange orange object in the night sky,41949
11/1/14 22:45,Spring Hill,FL,Fireball,2 minutes,Flame looking object.,41949
11/1/14 22:35,Simi Valley,CA,Fireball,10 minutes,Red fireball floating in sky.,41949
11/1/14 10:30,Owensboro,KY,Fireball,15 minutes,"Fireballs were over Owensboro, KY, late last night at 10:30 p.m..",41949
10/31/14 20:45,Gila Bend,AZ,Fireball,3/4 seconds,"I believe what I saw was a very large meteorite. It was very bright, last just a few seconds; no sound. ((NUFORC Note: Meteor? PD))",41949
10/31/14 19:30,Hawkinsville,GA,Fireball,20-30 seconds,"Two fireballs parallel to each other, with one stopping and the other moving in zigzag pattern.",41957
10/31/14 19:30,Pulaski County,GA,Fireball,45 seconds,"While travaling north on Hwy 112, my wife asks, ""What is that?"" Looked up to see a fireball falling to the north.",41949
10/30/14 19:50,Chocorua,NH,Fireball,1-2 minutes,Five distinct glowing objects.,41949
10/30/14 04:10,Cape Coral,FL,Fireball,3-4 seconds,This is the second time I have seen this at night in the same exact place in the sky. It was a bright green fire ball traveling toward,41949
10/30/14 00:30,New York City (Brooklyn),NY,Fireball,1 minute each,Bright orange/red fireball looking object flying over NY/NJ towards Verrazano Bridge.,41949
10/29/14 20:00,Merriville,IN,Fireball,2 minutes,I went outside on my mother third floor balcony to smoke a cigarette about two to three minutes later I see something come from the rig,41949
10/29/14 19:00,Franklin,TN,Fireball,1 minute,Fireball moving in the night sky.,41949
10/27/14 18:50,South Kingstown,RI,Fireball,5-10 minutes,Fireball going across the sky when trying to watch the initial Antares launch on 10/27/14,41949
10/26/14 18:20,West Chester,PA,Fireball,3 minutes,Fireball shooting across sky over Rt. 202 in West Chester.,41949
10/25/14 23:30,Omaha,NE,Fireball,2-3 seconds,"Green streak of light came down to earth, thought to be a meteorite, then slowed down blinking red light before disappearing near groun",41949
10/25/14 23:20,Indianapolis,IN,Fireball,10 minutes,Fuzzy orange lights travelling south over Shadeland Ave..,41949
10/25/14 21:30,Peoria,IL,Fireball,45 seconds,"Fireball sightings in Peoria, Illinois.",41949
10/25/14 20:45,Cocoa Beach,FL,Fireball,1-2 minutes,A round red/orange fireball travelling horizontally.,41949
10/25/14 18:40,Mount Vernon,IL,Fireball,0.0138888889,Fireballs over our house.,42392
10/25/14 18:30,Frederick,MD,Fireball,5-10 minutes,"Yesterday evening near Frederick, Md. Was in the sky for about 10 mins and the tail got longer. ((NUFORC Note: Contrail. PD))",41949
10/25/14 00:45,Puyallup,WA,Fireball,2 minutes,"I saw a bright reddish/orange orb. It was moving very slowly about 100yrds in the air, it then stopped and hovered for a few seconds an",41949
10/24/14 16:15,Batavia,OH,Fireball,10 minutes,Bright light falling from sky.,41949
10/23/14 23:05,Windsor,VA,Fireball,2 minutes,"Ball of Fire! UFO seen in rural area, by person with knowledge of sight and sound of man-made craft! PLEASE READ!!!",41949
10/23/14 18:45,West Point,MS,Fireball,3 minutes,Was looking at the sky about 6:45pm on 10/23/14 when I noticed 5 reddish orange balls that appeared to look like large stars flashing i,41949
10/23/14 12:00,Dix Hills,NY,Fireball,30 seconds,Blue Trailing Fireball falling out of the sky at incredible speed.,41949
10/22/14 18:00,Moapa,NV,Fireball,30 minutes,A total of 6 fireball type orbs over the southern Nevada desert.,41949
10/21/14 22:25,Mason City,IA,Fireball,5-7 minutes,At around 22:25 my wife and I are getting I the car to go to work when we saw an orange fireball in the west sky traveling g from south,41949
10/21/14 21:30,Myrtle Beach,SC,Fireball,Minutes,Red/Orange Lights Near Myrtle Beach 10/21/2014.,41949
10/21/14 21:00,Myrtle Beach,SC,Fireball,2 minutes,4 balls of orange lights. One after the other spaced perfectly apart. One would disappear and the other would appear. Right to left. Ov,41949
10/21/14 20:00,Cooper City,FL,Fireball,3 minutes,"10-21-14 Orange ball of light in sky over Cooper City, FL",41949
10/20/14 21:30,Myrtle Beach,SC,Fireball,20 minutes,1/2 circle of orange fireballs for 20 seconds that disappeaed then three blinking white lights appeared for 10 minutes.,41949
10/19/14 23:00,Boynton Beach,FL,Fireball,10 minutes,"Two Fire Torches in the Sky in Boynton Beach, FL",41949
10/19/14 22:44,Santee,CA,Fireball,3 seconds,I believe the emerald green fireball object was space junk that originally was from a launched in a North/South polar orbit.,41949
10/19/14 22:15,Cincinnati,OH,Fireball,5 minutes,"Reddish orange fireball, low altitude, flying constant speed across night sky.",41949
10/19/14 21:14,Orlando,FL,Fireball,1-2 minutes,"Two fireballs pass, no sounds then dissapear in the clouds in laket picket area.",41949
10/19/14 20:00,New Bedford,MA,Fireball,10 minutes,"Five ufos flying southeast, moving fast and bright, not planes way to close.",41949
10/19/14 15:00,Paramus,NJ,Fireball,1 hour,"7 fireballs, meteors or comets in the western NJ sky October 19th 2014 EST",41949
10/18/14 20:55,LaGrange,IL,Fireball,4 minutes,"4 fireballs in LaGrange, Illinois, that formed a giant square and then disappeared.",41949
10/18/14 20:30,Ada,OK,Fireball,7 minutes,"Glowing orange and noiseless object in sky ocer Ada,Ok",41949
10/18/14 20:15,Gallatin,TN,Fireball,10 minutes,"Yellow/gold lights, almost fireball in appearance, in cluster, then one at a time, appear in same spot in sky, flying at same speed",41949
10/18/14 19:35,Greenville,SC,Fireball,2 minutes,The fireball traveled south in a straight line for around two minutes with no sound and appeared to completely jump up out of sight aft,41949
10/18/14 10:08,Portsmouth,VA,Fireball,3 minutes,8 glowing orange UFO's quickly sailed over us.,41949
10/17/14 23:00,Kittery,ME,Fireball,2 minutes,2 bright orange lights/ fire traveling together in the evening sky,41949
10/17/14 01:00,Philadelphia (northeast part),PA,Fireball,4 seconds,Green fireball. flash green real bright. then flew away faster then anything I ever seen before,41949
10/17/14 00:45,Lakewood,NJ,Fireball,4 seconds,I saw a blue fireball shoot down from the sky. The tip was orange and it headed from 10 o'clock to 5 clock towards the ground then it d,41949
10/17/14 00:35,Caroline County,VA,Fireball,30 seconds,Large fireball orange then green one part shot away ball of light descended,41949
10/16/14 21:30,Panama City,AL,Fireball,3-5 minutes,Fireball moving from west to east near Panama City. Seen by 3 people.,41949
10/16/14 05:48,Albany,OR,Fireball,2-5 minutes,Bright orange light moved accros sky in Albany OR,41949
10/16/14 01:35,Bangalore (India),,Fireball,15 seconds,Red dot with yellow streak that appeared suddenly in the sky rising at a very steep inclination unlike regular aircrafts,41949
10/15/14 00:00,Lake Havasu City,AZ,Fireball,45 seconds,Orange fireball moving e to w dropping small fireballs from the rear.,41949
10/15/14 20:25,Auburn,WA,Fireball,5-10 seconds,"Large green fireball sighted over highway in Auburn, WA.",41949
10/14/14 23:30,Denver,CO,Fireball,3 minutes,Very huge lights flying by really slow huge across the sky; not flying in formation; seem to switch positions.,41949
10/14/14 22:00,Santa Fe,NM,Fireball,10 seconds,"Green Fire Ball Falling New Mexico ((NUFORC Note: Possible meteor, we wonder. PD))",41949
10/14/14 22:00,Vernon,CT,Fireball,,"Red flashing orbs traveling very fast/low to ground. cluster of 4 or 5 color changing lights moving slowly, seemed to be getting closer",41949
10/14/14 21:00,Macungie,PA,Fireball,,Orange flash like a fireball flying through the sky; 6 in all.,41949
10/12/14 22:00,Myrtle Beach,SC,Fireball,2 seconds,"Green ball, slowly falling, with a short tail.",41949
10/12/14 21:00,Virginia Beach,VA,Fireball,42 seconds,Alien triples.,41949
10/11/14 23:00,St. Louis,MO,Fireball,7 minutes,"A dozen fire colored lights move in straight pattern 6 at a time like a squadron, then fade away.",41949
10/10/14 21:30,Muskego,WI,Fireball,Few minutes,Five bright red lights in the sky that flew fast and slowly faded away.,41949
10/10/14 21:15,Kalamazoo,MI,Fireball,30 minutes,"Hovering fireball type object seen in the southern skies of Kalamazoo on Friday Oct. 10th, 2014 9:15pm",41949
10/9/14 23:12,Chicago,IL,Fireball,3.5 seconds,Not really a believer in UFOs but here's what happened: I'm in river north (Chicago) watching TV in my apartment. I see a bright green,41922
10/9/14 22:00,Kingston,RI,Fireball,1/2 hour,Fireballs all moving same direction.,41922
10/8/14 21:00,Folly Beach,SC,Fireball,2 seconds,"Three orange/yellow lights in a triangular formation near the Charleston Harbor, viewed from the Folly Beach pier under a full moon.",41922
10/8/14 19:20,Millville,MA,Fireball,2 minutes,It was bright red and orange moving fast and then dimmed and disappeared moving southwest,41922
10/8/14 04:45,Hammond,LA,Fireball,3 seconds,Sighting during the blood moon.,41949
10/7/14 22:12,Winsted,CT,Fireball,4 minutes,Winsted UFO sighting.,41922
10/7/14 21:30,Grants Pass,OR,Fireball,3 minutes,"Glowing orb hovering, changing direction then leaving came really close, maybe 500 yds got pic..",41922
10/6/14 21:50,Deltona,FL,Fireball,~2 minutes,Object appeared briefly as a fireball or burning ember of some kind. Glowing bright Orange.,41922
10/5/14 22:04,Amsterdam (Netherlands),,Fireball,3 minutes,"Bright orange ball in the sky over Amsterdam, the Netherlands.",41922
10/4/14 08:51,Sedona,AZ,Fireball,2-5 seconds,I do not assume this was a UFO or alien aircraft. I believe it to be a meteor or meteorite. I just want to make sure that this was docu,41922
10/3/14 22:30,Churchville,PA,Fireball,30-40 seconds,About 10:30 on the night of Oct 3rd I saw a large red orange fire ball about 30 degrees in the southern sky traveling from east to west,41957
10/3/14 20:05,New York City (Brooklyn),NY,Fireball,2-3 seconds,"Long, green tail alternating fireball and not lasting 2-3 seconds moving left to right facing south",41922
10/3/14 20:05,Airville/Pequea,PA,Fireball,3 minutes,"20+ gold/orange spheres very slow and quiet, very close to ground",41922
10/3/14 20:00,Pompton Plains,NJ,Fireball,5 minutes,"Consecutive slow moving silent orange objects, may have been on fire.",41922
10/3/14 19:53,Toms River,NJ,Fireball,3 seconds,"Very low fireball, leaving a sparking trail, that was short-lived.. only a few seconds. Traveling sideways toward the ground..",41922
10/3/14 08:00,Ferris,TX,Fireball,5 minutes,Fire in the sky.,41922
10/2/14 18:20,Knoxville,TN,Fireball,4 seconds,Green and red light falling downward and then out of sight at a very fast speed.,41949
10/2/14 16:45,Oklahoma City,OK,Fireball,15 seconds,"Three consecutive fireballs with boom white light at an angle toward the earth, the size of road signs at a quarter mile distance. Last",41915
10/1/14 21:30,St. Petersburg Beach,FL,Fireball,Instant,Fireball over Tampa Bay inlet - Egmont Key - St. Pete Coast.,41922
10/1/14 12:17,Carson City,NV,Fireball,0.5326388889,A slow moving fireball that stood still at times and eventually reduced in size ad faded away back in space.,41915
9/30/14 19:45,Las Vegas,NV,Fireball,3 minutes,I was at desert breeze Soccer park lying in the grass while my son was practicing soccer and I was looking at the stars. I noticed a su,41915
9/29/14 21:30,Frankfort,KY,Fireball,10 minutes,I saw a bright fireball moving in the sky for 10 minutes at a constant speed and path.,41915
